Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
11;19.85250391;27.05555556;3.333333333;8.153364785;1.416666667;-1.472222222;0.333188107;0.400873532;0.391975309;-0.818518518;0.446808511;0.106382979;0;0;0;3.767605634;8
11;22.55946792;27.05555556;3.333333333;5.944761662;1.416666667;-0.5;0.334959599;0.076418787;0.383528265;-0.191666667;0.404255319;0.141843972;0;0;0;4.190140845;5
11;24.26995305;27.05555556;17.52777778;2.450893166;0.388888889;-0.222222222;0.080956508;0.023073955;0.196581197;-0.173333333;0.276595745;0.177304965;0;0;0;4.457746479;3
11;24.42194836;27.05555556;20.36111111;2.174698528;0.444444444;-0.222222222;0.095581392;0.027183532;0.182222222;-0.168650794;0.177304965;0.19858156;0;0;0;4.5;2
11;24.15903756;27.05555556;20.36111111;2.289613354;0.444444444;-0.416666667;0.126741516;0.074146377;0.22979798;-0.194444444;0.078014184;0.234042553;0;0;0;4.478873239;1
11;22.90825509;27.05555556;15.91666667;3.144397576;0.444444444;-0.638888889;0.123907061;0.152224938;0.241452991;-0.26099537;0.092198582;0.340425532;0;0;0;4.211267606;2
11;20.70481221;26.97222222;7.583333333;4.627132828;1.111111111;-1.472222222;0.309847799;0.359477874;0.432222222;-0.373737374;0.177304965;0.390070922;0;0;0;3.852112676;4
11;18.34330986;25.77777778;7.416666667;5.27332289;1.111111111;-1.472222222;0.321302691;0.394677988;0.453065134;-0.43034188;0.205673759;0.460992908;0;0;0;3.471830986;5
11;16.24178404;22.66666667;5.305555556;5.499318188;1.111111111;-1.5;0.314943884;0.453321032;0.468567252;-0.596464646;0.269503546;0.390070922;0;0;0;3.176056338;9
11;13.53384194;22.66666667;0;6.784017007;1.111111111;-1.5;0.312736807;0.457919059;0.462962963;-0.623207885;0.276595745;0.439716312;0.04964539;1;7;2.76056338;11
11;10.32159624;22.66666667;0;7.255194121;1.111111111;-1.5;0.32069976;0.455644685;0.507352941;-0.640277778;0.241134752;0.425531915;0.191489362;1;27;2.316901408;11
11;8.17057903;18.36111111;0;5.715691101;1.111111111;-1.5;0.292121737;0.48588025;0.575861111;-0.683333333;0.368794326;0.354609929;0.191489362;1;27;2;12
11;8.306729264;20.5;0;5.936842787;1.111111111;-1.5;0.292178784;0.489736713;0.513289855;-0.705555555;0.489361702;0.24822695;0.191489362;1;27;2.035211268;12
11;9.301643193;22.72222222;0;6.94451662;1.055555556;-1.5;0.291612564;0.462584931;0.51741791;-0.671921922;0.475177305;0.262411348;0.191489362;1;27;2.161971831;13
11;11.79381847;29.66666667;0;9.241969471;1.055555556;-1.5;0.268671183;0.457433744;0.456451303;-0.653292181;0.574468085;0.191489362;0.191489362;1;27;2.535211268;11
11;15.43701095;34.36111111;0;11.73901724;1.055555556;-1.472222222;0.257920047;0.405981411;0.443802326;-0.490277778;0.609929078;0.141843972;0.191489362;1;27;2.971830986;6
11;19.84839593;34.36111111;0;11.28373568;1.055555556;-0.666666667;0.257920047;0.154327832;0.443802326;-0.258680556;0.609929078;0.226950355;0.106382979;1;15;3.563380282;6
11;24.31533646;34.36111111;3.194444444;8.330602519;1.055555556;-0.666666667;0.259508699;0.151755932;0.418522222;-0.254901961;0.638297872;0.241134752;0;0;0;4.154929577;6
11;27.20266041;34.36111111;15.13888889;5.751784468;0.972222222;-0.666666667;0.21665029;0.15663375;0.364864865;-0.26873385;0.524822695;0.304964539;0;0;0;4.556338028;4
11;29.36111111;34.94444444;16.66666667;4.623153074;0.972222222;-0.666666667;0.204361412;0.148764229;0.334739803;-0.257834758;0.560283688;0.276595745;0;0;0;4.781690141;2
11;31.60446009;35.44444444;25.27777778;2.603338635;0.5;-0.527777778;0.112700201;0.115945056;0.26879085;-0.227124183;0.482269504;0.241134752;0;0;0;5;0
11;32.71674491;35.72222222;28.83333333;2.279401868;0.388888889;-0.527777778;0.089143721;0.115945056;0.236406619;-0.227124183;0.333333333;0.241134752;0;0;0;5;0
11;33.02992958;36.47222222;28.83333333;2.510147242;0.388888889;-0.722222222;0.087499093;0.188380439;0.21572104;-0.291218638;0.333333333;0.219858156;0;0;0;5;0
11;32.60230829;36.47222222;24.61111111;3.210300644;0.388888889;-0.722222222;0.087499093;0.207610668;0.21572104;-0.39102849;0.333333333;0.276595745;0;0;0;4.978873239;1
11;31.29831768;36.47222222;17.41666667;4.953495845;0.388888889;-0.888888889;0.088949494;0.253373988;0.206790123;-0.38627044;0.255319149;0.375886525;0;0;0;4.809859155;2
12;20.02127425;32.30555556;2.863888889;7.48557407;2.608333333;-2.316666667;0.519060199;0.602837637;0.700925926;-0.597222222;0.552;0.28;0;0;0;3.714285714;10
12;20.98913139;32.30555556;7.816666667;7.155566063;1.497222222;-2.316666667;0.389343788;0.602837637;0.61592882;-0.597222222;0.512;0.28;0;0;0;3.857142857;8
12;21.72755732;32.88055556;7.816666667;7.232263683;1.497222222;-2.316666667;0.381791772;0.602837637;0.630427351;-0.597222222;0.52;0.28;0;0;0;3.936507937;8
12;22.55063933;33.82777778;7.816666667;7.364110351;1.497222222;-2.316666667;0.384302865;0.622407581;0.616666667;-0.626909722;0.536;0.256;0;0;0;4.015873016;8
12;23.38683862;33.82777778;7.816666667;7.386233635;1.497222222;-2.316666667;0.377853235;0.622407581;0.629671717;-0.626909722;0.528;0.256;0;0;0;4.095238095;8
12;24.24296737;35.84444444;7.816666667;7.469729867;1.497222222;-2.316666667;0.379797961;0.612329743;0.646006945;-0.601552288;0.512;0.272;0;0;0;4.174603175;8
12;24.96615961;35.84444444;7.816666667;7.599494358;1.497222222;-2.316666667;0.37073955;0.602587884;0.613700565;-0.578472222;0.472;0.288;0;0;0;4.253968254;7
12;25.5718254;36.29722222;7.816666667;7.789262772;1.497222222;-2.316666667;0.363986673;0.602587884;0.610573477;-0.578472222;0.496;0.288;0;0;0;4.293650794;7
12;26.23540564;36.58055556;7.816666667;7.977673722;1.497222222;-2.316666667;0.361909465;0.622265987;0.602170139;-0.607239057;0.512;0.264;0;0;0;4.341269841;6
12;26.97043651;37.34722222;7.816666667;8.084593094;1.497222222;-2.316666667;0.361280009;0.625143944;0.597222222;-0.645920139;0.52;0.256;0;0;0;4.420634921;6
12;27.58571429;37.34722222;7.816666667;8.052455639;1.497222222;-2.316666667;0.371699667;0.606596243;0.593637993;-0.614705882;0.496;0.272;0;0;0;4.484126984;4
12;28.36538801;37.34722222;7.816666667;7.720434506;1.497222222;-1.161111111;0.370432015;0.309236115;0.583463542;-0.406810036;0.512;0.248;0;0;0;4.563492063;3
12;29.34503968;37.34722222;9.158333333;6.64252444;1.497222222;-0.844444444;0.375572001;0.242197795;0.584498208;-0.355902778;0.496;0.256;0;0;0;4.682539683;3
12;30.28317901;37.34722222;12.74166667;5.445861803;1.497222222;-0.844444444;0.380826601;0.239379976;0.56162037;-0.352104377;0.48;0.264;0;0;0;4.793650794;2
12;31.01369048;37.34722222;17.31944444;4.427905061;1.497222222;-0.844444444;0.381439753;0.229604922;0.529444444;-0.371491228;0.44;0.304;0;0;0;4.873015873;2
12;31.48816138;37.34722222;21.95;3.724481026;1.497222222;-0.844444444;0.37066728;0.228663319;0.483932462;-0.361180556;0.408;0.32;0;0;0;4.936507937;1
12;31.85359347;37.34722222;23.17777778;3.235081373;1.497222222;-0.844444444;0.376566384;0.234024727;0.498784722;-0.374140212;0.384;0.336;0;0;0;4.976190476;1
12;32.06413139;37.34722222;27.06666667;2.898559008;1.497222222;-0.844444444;0.32875251;0.234507945;0.436481481;-0.37885101;0.36;0.352;0;0;0;5;0
12;32.05667989;37.34722222;27.06666667;2.885765045;0.9;-0.844444444;0.235508064;0.234507945;0.366795866;-0.37885101;0.344;0.352;0;0;0;5;0
12;32.05205026;37.34722222;27.06666667;2.882484486;0.9;-0.844444444;0.223834397;0.215208083;0.363020833;-0.34494302;0.384;0.312;0;0;0;5;0
12;32.19036596;37.34722222;27.06666667;2.802256469;0.9;-0.844444444;0.223753525;0.215745656;0.367789598;-0.339814815;0.376;0.312;0;0;0;5;0
12;32.30458554;37.34722222;27.06666667;2.726384218;0.9;-0.844444444;0.2230389;0.219119833;0.373248792;-0.34130117;0.368;0.304;0;0;0;5;0
12;32.44365079;37.34722222;27.06666667;2.607045058;0.9;-0.844444444;0.220491903;0.222929729;0.376273148;-0.361192811;0.384;0.272;0;0;0;5;0
12;32.69506173;37.34722222;27.13611111;2.406521256;0.9;-0.844444444;0.218358903;0.230226623;0.39360587;-0.371953405;0.424;0.248;0;0;0;5;0
12;33.03231922;37.34722222;27.78888889;2.26566698;0.9;-0.844444444;0.220418215;0.230468025;0.403151709;-0.364409722;0.416;0.256;0;0;0;5;0
12;33.3313933;37.34722222;29.59444444;2.096328897;0.9;-0.844444444;0.207024596;0.228629984;0.384183673;-0.367717718;0.392;0.296;0;0;0;5;0
12;33.4409612;37.34722222;29.59444444;2.012819162;0.9;-0.936111111;0.209059993;0.243185883;0.383043982;-0.404695767;0.384;0.336;0;0;0;5;0
12;33.37700617;37.34722222;27.82777778;2.124085442;0.794444444;-0.936111111;0.185989575;0.254158617;0.359785354;-0.439952719;0.352;0.376;0;0;0;5;0
12;33.0502866;37.34722222;22.875;2.67134247;0.794444444;-1.586111111;0.186108052;0.339817115;0.365447154;-0.511111111;0.328;0.416;0;0;0;4.984126984;1
12;32.42667549;37.34722222;14.75277778;4.000707654;0.794444444;-1.672222222;0.185128895;0.456754118;0.370902778;-0.609941521;0.32;0.456;0;0;0;4.920634921;2
